stream,price_type,bar_type,ts_event_ns,ts_init_ns,open,high,low,close,volume,ts_event,ts_init
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714418100000000000,1714418100000000000,1.072,1.07206,1.07182,1.07183,468.0,2024-04-29 19:15:00+00:00,2024-04-29 19:15:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714418100000000000,1714418100000000000,1.07199,1.07204,1.0718,1.0718,847.0,2024-04-29 19:15:00+00:00,2024-04-29 19:15:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714418400000000000,1714418400000000000,1.07182,1.07189,1.07173,1.07186,358.0,2024-04-29 19:20:00+00:00,2024-04-29 19:20:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714418400000000000,1714418400000000000,1.0718,1.07187,1.07171,1.07184,562.0,2024-04-29 19:20:00+00:00,2024-04-29 19:20:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714418700000000000,1714418700000000000,1.07185,1.07208,1.07184,1.07206,375.0,2024-04-29 19:25:00+00:00,2024-04-29 19:25:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714418700000000000,1714418700000000000,1.07183,1.07207,1.07183,1.07204,456.0,2024-04-29 19:25:00+00:00,2024-04-29 19:25:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714419000000000000,1714419000000000000,1.07205,1.07206,1.07185,1.07193,327.0,2024-04-29 19:30:00+00:00,2024-04-29 19:30:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714419000000000000,1714419000000000000,1.07204,1.07204,1.07184,1.07192,343.0,2024-04-29 19:30:00+00:00,2024-04-29 19:30:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714419300000000000,1714419300000000000,1.07194,1.07198,1.07173,1.07175,559.0,2024-04-29 19:35:00+00:00,2024-04-29 19:35:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714419300000000000,1714419300000000000,1.07192,1.07196,1.0717,1.07174,835.0,2024-04-29 19:35:00+00:00,2024-04-29 19:35:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714419600000000000,1714419600000000000,1.07176,1.07185,1.07169,1.07177,751.0,2024-04-29 19:40:00+00:00,2024-04-29 19:40:00+00:00
