stream,price_type,bar_type,ts_event_ns,ts_init_ns,open,high,low,close,volume,ts_event,ts_init
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713335400000000000,1713335400000000000,1.06109,1.06191,1.06061,1.06187,5295.0,2024-04-17T06:30:00+00:00,2024-04-17T06:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713335400000000000,1713335400000000000,1.06107,1.06189,1.0606,1.06185,2981.0,2024-04-17T06:30:00+00:00,2024-04-17T06:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713337200000000000,1713337200000000000,1.06188,1.0638,1.06188,1.06311,7841.0,2024-04-17T07:00:00+00:00,2024-04-17T07:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713337200000000000,1713337200000000000,1.06185,1.06378,1.06185,1.06309,3026.0,2024-04-17T07:00:00+00:00,2024-04-17T07:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713339000000000000,1713339000000000000,1.06311,1.06339,1.06243,1.06289,5149.0,2024-04-17T07:30:00+00:00,2024-04-17T07:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713339000000000000,1713339000000000000,1.06308,1.06336,1.06241,1.06287,3936.0,2024-04-17T07:30:00+00:00,2024-04-17T07:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713340800000000000,1713340800000000000,1.06287,1.06344,1.06244,1.06247,4285.0,2024-04-17T08:00:00+00:00,2024-04-17T08:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713340800000000000,1713340800000000000,1.06286,1.06342,1.06242,1.06246,3929.0,2024-04-17T08:00:00+00:00,2024-04-17T08:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713342600000000000,1713342600000000000,1.06247,1.06445,1.06241,1.06418,9505.0,2024-04-17T08:30:00+00:00,2024-04-17T08:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713342600000000000,1713342600000000000,1.06245,1.06443,1.0624,1.06416,6072.0,2024-04-17T08:30:00+00:00,2024-04-17T08:30:00+00:00
