stream,price_type,bar_type,ts_event_ns,ts_init_ns,open,high,low,close,volume,ts_event,ts_init
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06169,1.06172,1.06169,1.06171,12,2024-04-16T05:27:00+00:00,2024-04-16T05:27:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06168,1.06169,1.06168,1.06168,7,2024-04-16T05:28:00+00:00,2024-04-16T05:28:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.0617,1.0617,1.06169,1.0617,10,2024-04-16T05:28:00+00:00,2024-04-16T05:28:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.0617,1.06177,1.0617,1.06176,83,2024-04-16T05:29:00+00:00,2024-04-16T05:29:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06172,1.06179,1.06172,1.06179,51,2024-04-16T05:29:00+00:00,2024-04-16T05:29:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06177,1.06177,1.06177,1.06177,1,2024-04-16T05:30:00+00:00,2024-04-16T05:30:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06179,1.06179,1.06179,1.06179,1,2024-04-16T05:30:00+00:00,2024-04-16T05:30:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06178,1.06182,1.06178,1.06182,37,2024-04-16T05:31:00+00:00,2024-04-16T05:31:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.0618,1.06184,1.0618,1.06183,19,2024-04-16T05:31:00+00:00,2024-04-16T05:31:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06182,1.06182,1.06182,1.06182,0,2024-04-16T05:32:00+00:00,2024-04-16T05:32:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06183,1.06183,1.06183,1.06183,0,2024-04-16T05:32:00+00:00,2024-04-16T05:32:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06182,1.06196,1.0618,1.06196,50,2024-04-16T05:33:00+00:00,2024-04-16T05:33:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06184,1.06197,1.06182,1.06197,32,2024-04-16T05:33:00+00:00,2024-04-16T05:33:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06195,1.06198,1.06193,1.06193,102,2024-04-16T05:34:00+00:00,2024-04-16T05:34:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06197,1.06199,1.06196,1.06196,55,2024-04-16T05:34:00+00:00,2024-04-16T05:34:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06195,1.062,1.06195,1.06199,48,2024-04-16T05:35:00+00:00,2024-04-16T05:35:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06197,1.06202,1.06197,1.06202,19,2024-04-16T05:35:00+00:00,2024-04-16T05:35:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06199,1.06205,1.06197,1.06201,125,2024-04-16T05:36:00+00:00,2024-04-16T05:36:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06201,1.06207,1.06199,1.06203,97,2024-04-16T05:36:00+00:00,2024-04-16T05:36:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.062,1.06202,1.06192,1.06192,53,2024-04-16T05:37:00+00:00,2024-04-16T05:37:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06202,1.06203,1.06195,1.06195,44,2024-04-16T05:37:00+00:00,2024-04-16T05:37:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06193,1.06194,1.06186,1.06188,51,2024-04-16T05:38:00+00:00,2024-04-16T05:38:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06195,1.06196,1.06188,1.0619,29,2024-04-16T05:38:00+00:00,2024-04-16T05:38:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06188,1.06195,1.06186,1.06193,96,2024-04-16T05:39:00+00:00,2024-04-16T05:39:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06189,1.06196,1.06187,1.06195,44,2024-04-16T05:39:00+00:00,2024-04-16T05:39:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06193,1.06197,1.06189,1.06193,84,2024-04-16T05:40:00+00:00,2024-04-16T05:40:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06196,1.06198,1.06191,1.06195,43,2024-04-16T05:40:00+00:00,2024-04-16T05:40:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06192,1.06192,1.06181,1.06182,127,2024-04-16T05:41:00+00:00,2024-04-16T05:41:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06194,1.06194,1.06182,1.06184,110,2024-04-16T05:41:00+00:00,2024-04-16T05:41:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06183,1.06188,1.06182,1.06183,72,2024-04-16T05:42:00+00:00,2024-04-16T05:42:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06185,1.0619,1.06184,1.06185,48,2024-04-16T05:42:00+00:00,2024-04-16T05:42:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06186,1.06187,1.06181,1.06181,58,2024-04-16T05:43:00+00:00,2024-04-16T05:43:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06187,1.06189,1.06183,1.06183,49,2024-04-16T05:43:00+00:00,2024-04-16T05:43:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.0618,1.0618,1.06167,1.06167,78,2024-04-16T05:44:00+00:00,2024-04-16T05:44:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06183,1.06183,1.06169,1.06169,57,2024-04-16T05:44:00+00:00,2024-04-16T05:44:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.0617,1.06179,1.0617,1.06177,108,2024-04-16T05:45:00+00:00,2024-04-16T05:45:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06171,1.06181,1.06171,1.06179,71,2024-04-16T05:45:00+00:00,2024-04-16T05:45:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06178,1.06178,1.06172,1.06175,74,2024-04-16T05:46:00+00:00,2024-04-16T05:46:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06179,1.06179,1.06174,1.06177,39,2024-04-16T05:46:00+00:00,2024-04-16T05:46:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06176,1.06177,1.06175,1.06177,56,2024-04-16T05:47:00+00:00,2024-04-16T05:47:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06178,1.06179,1.06177,1.06179,23,2024-04-16T05:47:00+00:00,2024-04-16T05:47:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06178,1.06181,1.06176,1.06177,68,2024-04-16T05:48:00+00:00,2024-04-16T05:48:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.0618,1.06183,1.06179,1.06179,40,2024-04-16T05:48:00+00:00,2024-04-16T05:48:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06174,1.06174,1.06166,1.06166,31,2024-04-16T05:49:00+00:00,2024-04-16T05:49:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06175,1.06175,1.06168,1.06168,17,2024-04-16T05:49:00+00:00,2024-04-16T05:49:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06168,1.06177,1.06168,1.06177,153,2024-04-16T05:50:00+00:00,2024-04-16T05:50:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06169,1.06179,1.06169,1.06179,78,2024-04-16T05:50:00+00:00,2024-04-16T05:50:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06174,1.06181,1.06169,1.0618,75,2024-04-16T05:51:00+00:00,2024-04-16T05:51:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06176,1.06183,1.06171,1.06182,66,2024-04-16T05:51:00+00:00,2024-04-16T05:51:00+00:00
